partida_id,rodata,mandante,visitante,formacao_mandante,formacao_visitante,vencedor,mandante_Placar,visitante_Placar,mandante_rodata,mandante_clube,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_rodata,visitante_clube,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios
6822,32,Chapecoense,Gremio,5-4-1,4-2-3-1,Gremio,0,1,32,Chapecoense,2,48%,425,10,2,0,0,5,32,Gremio,2,52%,477,13,2,0,0,2
6823,32,Fortaleza,Ceara,4-2-3-1,3-4-2-1,Fortaleza,1,0,32,Fortaleza,2,36%,283,13,4,0,0,3,32,Ceara,3,64%,483,17,4,0,0,8
6824,32,CSA,Vasco,4-2-3-1,4-2-3-1,Vasco,0,3,32,CSA,5,59%,472,17,1,1,4,5,32,Vasco,6,41%,337,18,2,0,0,3
6825,32,Botafogo-RJ,Avai,4-2-3-1,4-1-4-1,Botafogo-RJ,2,0,32,Botafogo-RJ,4,37%,295,19,4,0,1,4,32,Avai,5,63%,502,16,2,1,1,4
6826,34,Flamengo,Vasco,4-2-3-1,4-1-2-1-2,-,4,4,34,Flamengo,4,68%,513,23,6,0,0,5,34,Vasco,6,32%,245,25,5,0,1,4
6836,33,Santos,Sao Paulo,4-3-3,4-2-3-1,-,1,1,33,Santos,3,41%,320,14,0,0,0,3,33,Sao Paulo,4,59%,463,25,3,0,4,4
6837,33,Fluminense,Atletico-MG,4-1-4-1,4-2-3-1,-,1,1,33,Fluminense,4,54%,504,15,2,0,0,1,33,Atletico-MG,5,46%,423,15,3,0,3,2
6841,33,Athletico-PR,Botafogo-RJ,4-2-3-1,4-2-3-1,Athletico-PR,1,0,33,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0,33,Botafogo-RJ,0,Porcentagem Desconhecida,0,0,0,0,0,0
6838,33,Gremio,Flamengo,4-2-3-1,4-2-3-1,Flamengo,0,1,33,Gremio,6,69%,559,9,1,0,3,10,33,Flamengo,5,31%,270,15,2,1,0,0
6839,33,Bahia,Palmeiras,4-3-3,4-2-3-1,-,1,1,33,Bahia,5,45%,404,17,2,0,1,2,33,Palmeiras,5,55%,481,16,0,0,0,4
6840,33,Chapecoense,Ceara,4-2-3-1,4-2-3-1,Chapecoense,1,0,33,Chapecoense,5,40%,325,13,2,0,0,6,33,Ceara,6,60%,508,15,1,0,2,5
6843,33,Fortaleza,CSA,4-2-3-1,4-2-3-1,Fortaleza,3,0,33,Fortaleza,6,64%,516,10,0,0,0,4,33,CSA,2,36%,294,20,1,0,1,3
6844,33,Vasco,Goias,4-1-4-1,4-4-1-1,-,1,1,33,Vasco,3,47%,360,22,2,0,3,3,33,Goias,6,53%,384,16,2,0,1,16
6827,34,Santos,Cruzeiro,4-3-3,4-1-4-1,Santos,4,1,34,Santos,11,57%,456,16,2,0,4,10,34,Cruzeiro,2,43%,356,19,2,0,1,4
6829,34,Atletico-MG,Athletico-PR,4-4-2,4-2-3-1,Athletico-PR,0,1,34,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0,34,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0
6828,34,Palmeiras,Gremio,4-2-3-1,4-2-3-1,Gremio,1,2,34,Palmeiras,6,39%,376,14,2,0,1,4,34,Gremio,3,61%,609,14,3,0,1,4
6830,34,Goias,Bahia,4-2-3-1,4-4-2,Goias,4,3,34,Goias,5,47%,367,14,2,0,2,4,34,Bahia,3,53%,415,23,2,0,0,5
6831,34,Botafogo-RJ,Corinthians,4-2-3-1,4-1-2-1-2,Botafogo-RJ,1,0,34,Botafogo-RJ,5,28%,239,11,4,0,2,2,34,Corinthians,5,72%,597,19,2,0,2,8
6833,34,Internacional,Fortaleza,4-2-3-1,4-2-3-1,-,2,2,34,Internacional,6,61%,539,16,4,0,0,9,34,Fortaleza,3,39%,366,12,2,0,3,3
6834,34,Avai,Chapecoense,4-3-3,4-2-3-1,Chapecoense,0,1,34,Avai,2,58%,490,11,0,1,0,4,34,Chapecoense,2,42%,360,15,1,1,0,4
6832,34,Ceara,Sao Paulo,4-1-4-1,4-1-4-1,-,1,1,34,Ceara,6,49%,434,12,3,0,0,13,34,Sao Paulo,2,51%,479,16,1,0,0,5
6835,34,CSA,Fluminense,4-2-3-1,4-4-1-1,Fluminense,0,1,34,CSA,4,39%,372,15,2,0,1,5,34,Fluminense,7,61%,604,14,2,0,2,3
6846,35,Internacional,Goias,4-2-3-1,4-1-4-1,Goias,1,2,35,Internacional,9,69%,562,22,2,0,3,11,35,Goias,7,31%,259,24,4,0,2,3
6847,35,Chapecoense,Botafogo-RJ,4-1-4-1,4-1-4-1,Botafogo-RJ,0,1,35,Chapecoense,3,59%,396,12,2,0,0,5,35,Botafogo-RJ,2,41%,290,18,3,0,0,2
6849,35,Athletico-PR,Gremio,4-1-4-1,4-2-3-1,Athletico-PR,2,0,35,Athletico-PR,0,Porcentagem Desconhecida,0,0,0,0,0,0,35,Gremio,0,Porcentagem Desconhecida,0,0,0,0,0,0
6848,35,Bahia,Atletico-MG,4-2-3-1,4-2-3-1,-,1,1,35,Bahia,4,58%,463,12,1,0,0,10,35,Atletico-MG,3,42%,346,20,1,0,2,4
6851,35,Corinthians,Avai,4-1-4-1,4-3-3,Corinthians,3,0,35,Corinthians,9,65%,503,15,0,0,2,7,35,Avai,1,35%,277,13,1,0,3,3
6850,35,Flamengo,Ceara,4-2-3-1,4-5-1,Flamengo,4,1,35,Flamengo,7,66%,553,13,2,0,0,13,35,Ceara,1,34%,287,10,1,1,1,3
6852,35,Fluminense,Palmeiras,4-4-1-1,4-2-3-1,Fluminense,1,0,35,Fluminense,4,45%,468,15,3,0,0,2,35,Palmeiras,3,55%,551,20,4,0,2,6
6853,35,Fortaleza,Santos,4-2-3-1,4-3-3,Fortaleza,2,1,35,Fortaleza,3,37%,246,16,2,0,1,5,35,Santos,4,63%,419,17,6,2,3,8
6854,35,Sao Paulo,Vasco,4-2-3-1,4-2-3-1,Sao Paulo,1,0,35,Sao Paulo,6,56%,486,29,4,0,2,5,35,Vasco,5,44%,376,16,2,0,0,5
6855,35,Cruzeiro,CSA,4-2-3-1,4-2-3-1,CSA,0,1,35,Cruzeiro,9,73%,525,9,0,0,1,9,35,CSA,3,27%,215,16,4,0,2,1
6856,36,Botafogo-RJ,Internacional,4-1-4-1,4-2-3-1,Internacional,0,1,36,Botafogo-RJ,1,44%,374,8,2,0,3,5,36,Internacional,7,56%,475,14,3,0,1,9
6857,36,Ceara,Athletico-PR,4-2-3-1,4-2-3-1,-,1,1,36,Ceara,8,52%,382,17,7,0,1,6,36,Athletico-PR,3,48%,373,16,1,1,2,4
6859,36,Palmeiras,Flamengo,4-2-2-2,4-2-3-1,Flamengo,1,3,36,Palmeiras,5,44%,420,18,1,0,4,3,36,Flamengo,8,56%,545,21,2,0,1,6
6858,36,Avai,Fluminense,4-3-3,4-4-1-1,-,1,1,36,Avai,1,43%,377,26,4,0,0,3,36,Fluminense,2,57%,488,20,5,0,0,4
6860,36,Goias,Fortaleza,4-2-3-1,4-2-3-1,Fortaleza,1,2,36,Goias,4,58%,421,11,1,0,2,14,36,Fortaleza,6,42%,334,15,4,0,1,6
6861,36,CSA,Bahia,4-2-3-1,4-3-3,Bahia,1,2,36,CSA,4,52%,414,9,3,0,4,6,36,Bahia,8,48%,372,12,3,1,0,8
6862,36,Atletico-MG,Corinthians,4-2-3-1,4-1-4-1,Atletico-MG,2,1,36,Atletico-MG,9,41%,273,15,3,0,2,7,36,Corinthians,4,59%,394,8,1,0,3,5
6863,36,Santos,Chapecoense,3-4-3,4-1-4-1,Santos,2,0,36,Santos,5,68%,499,18,3,0,2,3,36,Chapecoense,0,32%,243,19,4,0,0,2
6865,36,Vasco,Cruzeiro,4-3-3,4-3-3,Vasco,1,0,36,Vasco,1,41%,295,16,3,0,1,2,36,Cruzeiro,1,59%,400,19,3,0,0,17
6866,37,Athletico-PR,Santos,4-2-3-1,4-3-3,Athletico-PR,1,0,37,Athletico-PR,3,51%,366,16,2,0,3,6,37,Santos,3,49%,364,9,3,1,5,3
6868,37,Atletico-MG,Botafogo-RJ,4-2-3-1,4-2-3-1,Atletico-MG,2,0,37,Atletico-MG,8,48%,419,11,1,0,2,11,37,Botafogo-RJ,6,52%,446,10,3,0,1,8
6867,37,Ceara,Corinthians,4-2-3-1,4-1-4-1,Corinthians,0,1,37,Ceara,2,36%,261,15,2,1,2,9,37,Corinthians,3,64%,479,14,4,0,0,6
6869,37,Chapecoense,CSA,4-5-1,4-2-3-1,Chapecoense,3,0,37,Chapecoense,6,56%,468,21,1,0,1,2,37,CSA,3,44%,369,13,1,1,1,5
6871,37,Sao Paulo,Internacional,4-1-4-1,4-1-4-1,Sao Paulo,2,1,37,Sao Paulo,8,42%,368,20,3,0,3,8,37,Internacional,3,58%,515,19,4,0,1,2
6872,37,Gremio,Cruzeiro,4-2-3-1,4-1-4-1,Gremio,2,0,37,Gremio,7,63%,580,11,0,0,1,5,37,Cruzeiro,2,37%,342,21,3,1,1,6
6873,37,Palmeiras,Goias,4-2-3-1,4-3-3,Palmeiras,5,1,37,Palmeiras,6,44%,382,21,5,0,1,1,37,Goias,3,56%,475,13,1,0,1,3
6874,37,Bahia,Vasco,4-3-3,4-3-3,-,1,1,37,Bahia,4,46%,436,21,2,1,1,2,37,Vasco,4,54%,510,11,2,1,2,6
6875,37,Flamengo,Avai,4-2-3-1,5-4-1,Flamengo,6,1,37,Flamengo,13,68%,608,18,0,0,0,8,37,Avai,3,32%,283,13,1,0,2,3
6876,38,Corinthians,Fluminense,4-4-2,4-2-3-1,Fluminense,1,2,38,Corinthians,3,60%,538,21,1,0,0,3,38,Fluminense,3,40%,360,14,3,0,2,5
6878,38,Botafogo-RJ,Ceara,4-1-4-1,4-1-4-1,-,1,1,38,Botafogo-RJ,2,51%,394,12,0,0,0,3,38,Ceara,2,49%,382,19,2,0,2,6
6880,38,Internacional,Atletico-MG,4-2-3-1,4-2-3-1,Internacional,2,1,38,Internacional,7,65%,470,11,4,0,2,18,38,Atletico-MG,4,35%,272,16,1,0,1,3
6879,38,CSA,Sao Paulo,4-2-3-1,4-3-3,Sao Paulo,1,2,38,CSA,6,42%,349,17,1,0,1,6,38,Sao Paulo,4,58%,493,24,2,1,1,4
6881,38,Cruzeiro,Palmeiras,4-3-3,4-2-3-1,Palmeiras,0,2,38,Cruzeiro,3,57%,505,11,0,0,1,4,38,Palmeiras,5,43%,384,11,1,0,2,3
6882,38,Goias,Gremio,4-3-3,4-2-3-1,Goias,3,2,38,Goias,6,45%,309,21,1,0,1,7,38,Gremio,6,55%,392,8,1,0,2,4
6883,38,Vasco,Chapecoense,4-3-3,4-1-4-1,-,1,1,38,Vasco,7,52%,378,18,2,0,1,7,38,Chapecoense,2,48%,363,16,3,0,0,2
6885,38,Fortaleza,Bahia,4-2-3-1,4-3-3,Fortaleza,2,1,38,Fortaleza,4,57%,417,9,2,0,4,2,38,Bahia,4,43%,308,15,1,0,3,3
6877,38,Santos,Flamengo,4-3-3,4-2-3-1,Santos,4,0,38,Santos,8,51%,391,12,2,0,4,3,38,Flamengo,1,49%,386,15,3,0,0,5
6888,1,Sport,Ceara,4-2-3-1,4-2-3-1,Sport,3,2,1,Sport,3,40%,324,15,3,0,3,2,1,Ceara,5,60%,487,18,3,0,0,4
6887,1,Coritiba,Internacional,4-2-3-1,4-2-3-1,Internacional,0,1,1,Coritiba,0,42%,382,11,3,0,3,2,1,Internacional,4,58%,504,21,4,0,2,6
6886,1,Fortaleza,Athletico-PR,4-2-3-1,4-3-3,Athletico-PR,0,2,1,Fortaleza,3,43%,414,14,3,1,1,4,1,Athletico-PR,5,57%,549,10,2,0,1,4
6890,1,Flamengo,Atletico-MG,4-2-3-1,3-5-2,Atletico-MG,0,1,1,Flamengo,2,63%,525,12,3,0,2,9,1,Atletico-MG,4,37%,321,24,2,0,3,2
6889,1,Santos,Bragantino,4-3-3,4-2-3-1,-,1,1,1,Santos,4,54%,444,10,0,0,4,4,1,Bragantino,6,46%,377,19,1,0,2,2
6891,1,Gremio,Fluminense,4-2-3-1,4-3-3,Gremio,1,0,1,Gremio,4,53%,496,24,2,0,2,6,1,Fluminense,4,47%,447,16,3,0,1,3
6896,2,Athletico-PR,Goias,4-3-3,4-4-2,Athletico-PR,2,1,2,Athletico-PR,4,79%,728,16,3,0,1,3,2,Goias,3,21%,196,18,3,0,1,3
6898,2,Bragantino,Botafogo-RJ,4-2-3-1,4-2-3-1,-,1,1,2,Bragantino,8,55%,558,13,3,0,1,12,2,Botafogo-RJ,3,45%,472,8,1,0,1,3
6897,2,Atletico-MG,Corinthians,4-3-3,4-2-3-1,Atletico-MG,3,2,2,Atletico-MG,13,56%,515,19,0,0,3,8,2,Corinthians,5,44%,426,11,1,0,1,4
6899,2,Bahia,Coritiba,4-1-2-1-2,4-2-3-1,Bahia,1,0,2,Bahia,5,45%,420,16,0,0,1,3,2,Coritiba,3,55%,486,18,5,0,5,8
6900,2,Atletico-GO,Flamengo,4-2-3-1,4-2-3-1,Atletico-GO,3,0,2,Atletico-GO,7,34%,284,15,1,0,2,11,2,Flamengo,3,66%,555,19,1,1,1,5
6901,2,Ceara,Gremio,4-2-3-1,4-2-3-1,-,1,1,2,Ceara,5,42%,421,17,3,0,1,1,2,Gremio,8,58%,571,7,1,0,0,7
6902,2,Fluminense,Palmeiras,4-3-3,4-2-3-1,-,1,1,2,Fluminense,1,52%,430,20,3,0,3,3,2,Palmeiras,1,48%,400,31,3,0,0,3
6903,2,Sao Paulo,Fortaleza,4-2-3-1,4-2-3-1,Sao Paulo,1,0,2,Sao Paulo,3,52%,474,16,1,0,4,5,2,Fortaleza,3,48%,443,18,2,0,3,7
6904,2,Internacional,Santos,4-1-2-1-2,3-5-2,Internacional,2,0,2,Internacional,7,59%,515,28,2,0,2,9,2,Santos,1,41%,379,14,3,0,2,4
6905,2,Vasco,Sport,4-1-4-1,4-2-3-1,Vasco,2,0,2,Vasco,6,46%,371,29,2,0,1,5,2,Sport,1,54%,416,17,3,1,4,8
6907,3,Coritiba,Flamengo,4-4-2,4-2-3-1,Flamengo,0,1,3,Coritiba,2,35%,286,25,4,1,3,5,3,Flamengo,7,65%,541,16,3,0,1,5
6908,3,Palmeiras,Goias,4-2-3-1,3-4-3,-,1,1,3,Palmeiras,3,65%,668,11,1,0,0,6,3,Goias,5,35%,369,16,3,0,0,2
6909,3,Atletico-MG,Ceara,4-2-3-1,4-2-3-1,Atletico-MG,2,0,3,Atletico-MG,6,61%,475,14,2,0,2,4,3,Ceara,1,39%,309,16,4,0,0,0
6910,3,Bahia,Bragantino,4-2-3-1,4-1-4-1,Bahia,2,1,3,Bahia,4,42%,381,16,1,0,2,3,3,Bragantino,3,58%,505,16,1,0,1,7
6911,3,Vasco,Sao Paulo,4-2-3-1,4-2-3-1,Vasco,2,1,3,Vasco,3,40%,379,16,2,0,1,3,3,Sao Paulo,5,60%,559,15,5,0,1,4
6912,3,Fluminense,Internacional,4-3-3,4-1-2-1-2,Fluminense,2,1,3,Fluminense,5,43%,339,13,2,0,1,1,3,Internacional,3,57%,433,24,2,0,1,4
6913,3,Atletico-GO,Sport,4-2-3-1,4-2-3-1,-,1,1,3,Atletico-GO,4,31%,237,13,0,1,0,4,3,Sport,4,69%,509,15,2,0,2,9
6915,3,Santos,Athletico-PR,4-3-3,4-3-3,Santos,3,1,3,Santos,6,32%,290,9,1,0,0,2,3,Athletico-PR,2,68%,587,22,1,0,0,6
6916,4,Flamengo,Gremio,4-2-3-1,4-3-3,-,1,1,4,Flamengo,2,61%,596,17,3,0,1,1,4,Gremio,2,39%,390,20,3,0,3,2
6917,4,Bragantino,Fluminense,4-3-3,4-2-3-1,Bragantino,2,1,4,Bragantino,3,52%,438,19,5,0,2,6,4,Fluminense,4,48%,406,14,5,0,0,4
6918,4,Athletico-PR,Palmeiras,4-3-3,4-2-3-1,Palmeiras,0,1,4,Athletico-PR,0,56%,459,23,5,0,0,5,4,Palmeiras,3,44%,362,20,0,0,3,8
6920,4,Internacional,Atletico-GO,4-3-3,4-3-3,Internacional,3,0,4,Internacional,5,58%,452,19,3,1,1,4,4,Atletico-GO,1,42%,337,17,3,0,2,3
6919,4,Goias,Fortaleza,3-4-3,4-2-3-1,Fortaleza,1,3,4,Goias,4,48%,379,16,4,0,3,2,4,Fortaleza,3,52%,410,15,2,0,2,6
6921,4,Corinthians,Coritiba,4-2-3-1,4-2-3-1,Corinthians,3,1,4,Corinthians,13,64%,591,15,2,0,0,10,4,Coritiba,4,36%,352,7,1,1,3,0
6922,4,Botafogo-RJ,Atletico-MG,4-4-2,4-2-3-1,Botafogo-RJ,2,1,4,Botafogo-RJ,5,26%,210,9,2,0,1,7,4,Atletico-MG,9,74%,609,10,0,0,2,16
6923,4,Sport,Santos,4-2-3-1,4-3-3,Santos,0,1,4,Sport,5,41%,354,23,5,0,1,4,4,Santos,5,59%,513,17,2,0,1,5
6924,4,Ceara,Vasco,4-1-4-1,4-4-2,Vasco,0,3,4,Ceara,2,58%,484,18,3,0,1,13,4,Vasco,4,42%,375,14,3,0,2,2
6925,4,Sao Paulo,Bahia,4-2-3-1,4-2-3-1,-,1,1,4,Sao Paulo,5,68%,634,14,2,0,4,5,4,Bahia,5,32%,304,16,2,0,1,6
6926,5,Athletico-PR,Fluminense,4-3-3,4-2-3-1,Fluminense,0,1,5,Athletico-PR,5,66%,610,21,4,0,1,7,5,Fluminense,2,34%,326,12,3,0,2,2
6927,5,Internacional,Atletico-MG,4-2-3-1,3-4-1-2,Internacional,1,0,5,Internacional,3,33%,306,20,1,0,3,2,5,Atletico-MG,1,67%,620,21,2,0,1,5
6928,5,Goias,Atletico-GO,4-3-3,4-2-3-1,Goias,2,0,5,Goias,2,33%,275,26,5,0,5,3,5,Atletico-GO,4,67%,541,19,2,0,2,11
6929,5,Flamengo,Botafogo-RJ,4-4-2,5-4-1,-,1,1,5,Flamengo,5,67%,637,15,3,0,0,5,5,Botafogo-RJ,1,33%,314,17,3,0,2,4
6932,5,Bragantino,Coritiba,4-3-3,4-2-3-1,Coritiba,1,2,5,Bragantino,2,46%,319,17,2,1,1,10,5,Coritiba,4,54%,397,18,0,0,2,3
6931,5,Palmeiras,Santos,4-2-3-1,4-3-3,Palmeiras,2,1,5,Palmeiras,5,48%,369,21,5,0,4,5,5,Santos,1,52%,383,15,2,1,0,6
6933,5,Sport,Sao Paulo,4-2-3-1,4-3-3,Sao Paulo,0,1,5,Sport,2,55%,516,21,2,0,1,0,5,Sao Paulo,4,45%,425,25,3,0,0,3
6934,5,Ceara,Bahia,4-2-3-1,4-2-3-1,Ceara,2,0,5,Ceara,4,38%,339,21,1,0,1,6,5,Bahia,7,62%,538,7,2,0,1,11
6935,5,Corinthians,Fortaleza,4-2-3-1,4-2-3-1,-,1,1,5,Corinthians,7,60%,584,14,0,0,0,5,5,Fortaleza,3,40%,405,12,2,0,5,1
6936,11,Sao Paulo,Athletico-PR,4-3-3,4-3-3,Sao Paulo,1,0,11,Sao Paulo,5,57%,605,13,2,0,3,4,11,Athletico-PR,3,43%,464,16,1,0,1,1
6946,6,Botafogo-RJ,Internacional,4-3-3,4-1-2-1-2,Internacional,0,2,6,Botafogo-RJ,2,47%,471,14,3,0,2,5,6,Internacional,4,53%,542,24,1,0,2,3
6947,6,Fluminense,Vasco,4-2-3-1,4-1-4-1,Fluminense,2,1,6,Fluminense,3,46%,452,19,4,0,1,2,6,Vasco,4,54%,527,16,1,1,1,4
6948,6,Bahia,Palmeiras,4-2-3-1,4-2-3-1,-,1,1,6,Bahia,1,49%,429,15,2,0,1,8,6,Palmeiras,5,51%,456,16,2,0,4,2
6949,6,Fortaleza,Bragantino,4-2-3-1,4-1-4-1,Fortaleza,3,0,6,Fortaleza,6,59%,571,22,2,0,0,3,6,Bragantino,2,41%,395,10,2,1,1,4
6950,6,Sao Paulo,Corinthians,4-3-3,4-2-3-1,Sao Paulo,2,1,6,Sao Paulo,5,54%,442,16,3,0,2,7,6,Corinthians,5,46%,388,22,0,0,1,4
6952,6,Santos,Flamengo,4-3-3,4-2-3-1,Flamengo,0,1,6,Santos,6,53%,429,14,6,0,5,9,6,Flamengo,6,47%,399,26,7,0,1,2
6951,6,Coritiba,Sport,4-3-3,4-4-2,Coritiba,1,0,6,Coritiba,3,59%,562,14,1,0,0,5,6,Sport,2,41%,387,19,4,0,1,2
6953,6,Atletico-GO,Ceara,4-2-3-1,4-2-3-1,Ceara,0,2,6,Atletico-GO,4,55%,361,16,1,1,1,4,6,Ceara,5,45%,308,11,2,0,2,4
6956,7,Ceara,Fortaleza,4-2-3-1,4-2-3-1,Ceara,1,0,7,Ceara,4,27%,231,22,2,0,4,2,7,Fortaleza,0,73%,620,18,2,0,2,6
6957,7,Fluminense,Atletico-GO,4-4-2,4-2-3-1,-,1,1,7,Fluminense,4,43%,368,14,2,1,0,2,7,Atletico-GO,3,57%,468,16,1,0,1,9
6958,7,Goias,Corinthians,4-3-3,4-2-3-1,Corinthians,1,2,7,Goias,3,46%,446,16,1,0,1,3,7,Corinthians,4,54%,511,12,3,0,0,6
6961,7,Bahia,Flamengo,4-2-3-1,4-2-3-1,Flamengo,3,5,7,Bahia,6,41%,459,8,1,0,2,5,7,Flamengo,9,59%,647,17,2,0,2,6
6960,7,Athletico-PR,Bragantino,4-2-3-1,4-2-3-1,-,1,1,7,Athletico-PR,5,58%,503,15,2,0,1,2,7,Bragantino,3,42%,354,12,2,0,0,8
6962,7,Palmeiras,Internacional,4-3-2-1,4-1-2-1-2,-,1,1,7,Palmeiras,1,48%,372,21,3,0,1,5,7,Internacional,2,52%,403,23,5,0,0,4
6963,7,Santos,Vasco,4-3-3,4-1-4-1,-,2,2,7,Santos,5,63%,423,17,2,0,2,9,7,Vasco,3,37%,267,21,3,0,1,2
6964,7,Gremio,Sport,4-2-3-1,4-2-3-1,Sport,1,2,7,Gremio,7,73%,680,10,1,0,1,11,7,Sport,3,27%,277,11,5,0,1,1
6968,8,Ceara,Santos,4-2-3-1,4-2-3-1,Santos,0,1,8,Ceara,8,61%,425,21,2,2,0,7,8,Santos,4,39%,269,16,4,2,3,5
6966,8,Flamengo,Fortaleza,4-2-3-1,4-2-3-1,Flamengo,2,1,8,Flamengo,8,62%,517,12,1,0,3,11,8,Fortaleza,2,38%,329,21,1,0,4,3
6967,8,Corinthians,Botafogo-RJ,4-2-3-1,3-5-2,-,2,2,8,Corinthians,6,61%,545,18,3,0,1,12,8,Botafogo-RJ,3,39%,339,10,1,0,2,6
6969,8,Bragantino,Palmeiras,4-2-3-1,4-1-4-1,Palmeiras,1,2,8,Bragantino,4,38%,350,23,1,1,1,5,8,Palmeiras,4,62%,581,12,3,0,2,3
6970,8,Internacional,Bahia,4-3-1-2,4-1-2-1-2,-,2,2,8,Internacional,5,62%,528,11,2,0,1,8,8,Bahia,4,38%,326,12,3,0,2,5
6971,8,Sao Paulo,Fluminense,4-2-3-1,4-2-3-1,Sao Paulo,3,1,8,Sao Paulo,3,51%,463,21,3,0,0,3,8,Fluminense,4,49%,451,13,0,0,2,2
6972,8,Vasco,Athletico-PR,4-2-3-1,4-1-4-1,Vasco,1,0,8,Vasco,2,32%,293,7,1,0,2,3,8,Athletico-PR,4,68%,603,16,1,0,1,2
6973,8,Atletico-GO,Gremio,4-2-3-1,4-2-3-1,-,1,1,8,Atletico-GO,2,49%,459,16,1,0,0,3,8,Gremio,2,51%,471,13,2,1,1,3
6974,8,Sport,Goias,4-2-3-1,4-3-3,Sport,2,1,8,Sport,6,53%,486,18,1,0,1,9,8,Goias,4,47%,453,17,0,0,0,4
6975,8,Coritiba,Atletico-MG,4-2-3-1,4-1-4-1,Atletico-MG,0,1,8,Coritiba,3,47%,440,14,1,0,0,4,8,Atletico-MG,2,53%,476,19,3,0,2,4
6976,9,Athletico-PR,Botafogo-RJ,4-1-4-1,3-4-3,-,1,1,9,Athletico-PR,3,62%,509,19,1,0,3,7,9,Botafogo-RJ,5,38%,310,10,0,0,2,3
6977,9,Fortaleza,Sport,4-2-3-1,4-2-3-1,Fortaleza,1,0,9,Fortaleza,4,53%,410,27,5,0,0,6,9,Sport,1,47%,383,14,1,0,2,1
6978,9,Goias,Coritiba,4-3-3,4-2-3-1,-,3,3,9,Goias,6,55%,459,27,4,1,0,9,9,Coritiba,3,45%,396,13,2,1,2,2
6979,9,Sao Paulo,Bragantino,4-2-3-1,4-4-2,-,1,1,9,Sao Paulo,5,60%,491,18,4,0,5,5,9,Bragantino,2,40%,341,18,2,0,2,1
6980,9,Fluminense,Flamengo,4-1-4-1,4-2-3-1,Flamengo,1,2,9,Fluminense,3,47%,445,15,1,0,1,7,9,Flamengo,6,53%,508,16,1,0,2,6
6981,9,Santos,Atletico-MG,4-3-3,4-2-3-1,Santos,3,1,9,Santos,4,41%,300,11,1,0,4,4,9,Atletico-MG,4,59%,424,15,2,1,1,5
6983,9,Corinthians,Palmeiras,4-2-3-1,4-1-4-1,Palmeiras,0,2,9,Corinthians,4,55%,517,13,2,2,1,5,9,Palmeiras,8,45%,437,16,2,0,2,6
6982,9,Internacional,Ceara,4-3-1-2,4-2-3-1,Internacional,2,0,9,Internacional,9,62%,517,15,0,0,1,10,9,Ceara,1,38%,317,16,2,0,1,3
6984,9,Bahia,Gremio,4-3-1-2,4-2-3-1,Gremio,0,2,9,Bahia,6,51%,474,12,1,1,1,8,9,Gremio,6,49%,479,9,2,1,2,4
6985,9,Vasco,Atletico-GO,4-2-3-1,4-2-3-1,Atletico-GO,1,2,9,Vasco,5,55%,471,15,2,1,0,1,9,Atletico-GO,7,45%,380,23,1,0,1,4
6986,10,Athletico-PR,Coritiba,4-4-2,4-2-3-1,Athletico-PR,1,0,10,Athletico-PR,2,43%,349,21,4,0,3,9,10,Coritiba,1,57%,463,12,0,1,3,6
6987,10,Santos,Sao Paulo,4-2-3-1,4-3-3,-,2,2,10,Santos,5,55%,412,18,3,0,1,5,10,Sao Paulo,6,45%,338,20,2,0,3,2
6988,10,Fluminense,Corinthians,4-2-3-1,4-1-4-1,Fluminense,2,1,10,Fluminense,3,48%,352,14,2,1,0,5,10,Corinthians,3,52%,378,15,4,0,2,8
6989,10,Gremio,Fortaleza,4-2-3-1,4-2-3-1,-,1,1,10,Gremio,3,57%,532,11,1,1,2,6,10,Fortaleza,2,43%,424,13,2,1,0,2
6990,10,Atletico-MG,Bragantino,3-5-2,5-4-1,Atletico-MG,2,1,10,Atletico-MG,7,64%,556,13,1,0,5,8,10,Bragantino,4,36%,306,18,1,0,0,3
6991,10,Bahia,Atletico-GO,4-1-4-1,4-2-3-1,Atletico-GO,0,1,10,Bahia,2,53%,429,16,2,1,5,5,10,Atletico-GO,4,47%,380,20,2,0,1,5
6992,10,Ceara,Flamengo,4-4-2,4-2-3-1,Ceara,2,0,10,Ceara,3,37%,342,8,1,0,2,5,10,Flamengo,2,63%,570,6,0,0,2,8
6993,10,Goias,Internacional,4-1-4-1,4-2-3-1,Goias,1,0,10,Goias,1,21%,170,10,4,1,1,0,10,Internacional,4,79%,572,14,3,0,5,12
6994,10,Palmeiras,Sport,4-2-3-1,4-2-3-1,-,2,2,10,Palmeiras,7,64%,567,15,1,1,3,6,10,Sport,4,36%,327,12,3,1,1,2
6995,10,Botafogo-RJ,Vasco,3-4-3,4-2-3-1,Vasco,2,3,10,Botafogo-RJ,9,49%,426,18,2,0,0,5,10,Vasco,6,51%,443,8,2,0,2,4
